# 1CGH_name      RA_1CGH     DEC_1CGH     Counterpart_name                               N0[1E-16] N0_err[1E-16] Index Index_err Flux[1E-12] Flux_err[1E-12] TS         z       zflag z_origin                                                        Nph_128 Emax_128[GeV]    Nph_512 Emax_512[GeV]    Ebin_max[GeV]    TrasmissionEbin    AbsEbin                tauEbin               Abs_flag GAL_LAT             BZcat          z_3HSP zflag_3hsp 4FGL_counter_name  TEVCAT_FLAG_4FGLdr4 ASSOC_TEV_4FGLdr4     CLASS1_4FGLdr4 ASSOC1_4FGLdr4               Name_4LACdr3      z_4LACdr3_1 Name_3FHL         z_3FHL  
  1CGHJ0841-3555 130.340125  -35.91830556 3HSPJ084121.6-355505                           100.3     9.5           2.56  0.15      181.4       18.2            619.8      ""      ""    3HSPcat                                                         84.0    97.2255          79.0    97.2255          74.716921875     ""                 ""                     ""                    ""       3.732592459858755   5BZBJ0841-3555 --     --         "4FGL J0841.3-3554" N                   ""                    bll            "NVSS J084121-355506"        "4FGL J0841.3-3554" -Infinity   "3FHL J0841.3-3554" ""      
  1CGHJ0316+0904 49.05304167 9.078666667  3HSPJ031612.7+090443                           95.8      10.8          2.18  0.13      195.4       19.4            621.5      0.372   2.0   3HSPcat                                                         64.0    529.6719375      55.0    270.723625       255.90428125     0.3708627939778424 0.6291372060221576     0.9919231123307622    1.0      -39.59052082205847  5BZBJ0316+0904 0.372  2          "4FGL J0316.2+0905" N                   ""                    bll            "GB6 J0316+0904"             "4FGL J0316.2+0905" 0.372       "3FHL J0316.2+0905" 0.372   
  1CGHJ1309+4305 197.35638   43.08489     5BZBJ1309+4305                                 67.9      7.7           2.42  0.15      127.4       13.4            622.6      0.693   1.0   Landoni18                                                       63.0    113.08134375     59.0    113.08134375     86.875359375     0.7148405521008547 0.2851594478991452     0.3356957652119796    1.0      73.63150171957732   5BZBJ1309+4305 ""     ""         "4FGL J1309.4+4305" N                   ""                    bll            "B3 1307+433"                "4FGL J1309.4+4305" 0.691       "3FHL J1309.4+4305" 0.691   
  1CGHJ0325-5635 51.34804167 -56.59572222 3HSPJ032523.5-563544                           59.7      7.1           2.17  0.13      122.3       12.8            625.2      0.6     1.0   3HSPcat                                                         64.0    256.159203125    57.0    256.159203125    150.055046875    0.4508688331112061 0.5491311668887939     0.7965788174539558    1.0      -49.83401234183307  ""             0.6    1          "4FGL J0325.5-5635" N                   ""                    bll            "1RXS J032521.8-563543"      "4FGL J0325.5-5635" 0.060235    "3FHL J0325.4-5635" 0.060235
  1CGHJ0847-2337 131.7565417 -23.61713889 3HSPJ084701.6-233701                           77.1      8.1           2.01  0.12      170.0       15.9            627.4      0.061   1.0   3HSPcat                                                         66.0    491.42153125     61.0    491.42153125     261.1165625      0.90689088154123   0.09310911845877       0.0977331431152411    0.0      12.203007011248484  5BZUJ0847-2337 0.061  1          "4FGL J0847.0-2336" N                   ""                    bll            "PMN J0847-2337"             "4FGL J0847.0-2336" 0.059       "3FHL J0847.0-2337" 0.059   
  1CGHJ0321+2336 50.49983333 23.60311111  3HSPJ032160.0+233611                           86.1      9.8           2.24  0.13      171.4       17.3            632.7      0.25    3.0   Paiano20                                                        68.0    122.589046875    59.0    122.589046875    95.6721015625    0.9344588264916583 0.0655411735083416     0.0677877124561378    0.0      -27.594566252986745 5BZBJ0321+2336 --     --         "4FGL J0322.0+2335" N                   ""                    bll            "MG3 J032201+2336"           "4FGL J0322.0+2335" -Infinity   "3FHL J0322.0+2336" ""      
  1CGHJ0137+5814 24.46029167 58.23647222  3HSPJ013750.5+581411                           74.9      7.9           2.02  0.12      164.3       14.7            634.0      0.2745  1.0   Paiano20                                                        87.0    380.92196875     75.0    380.92196875     235.54496875     0.5774750214444024 0.4225249785555975     0.5490900904317482    1.0      -4.085338476503803  5BZBJ0137+5814 --     --         "4FGL J0137.9+5814" N                   ""                    bll            "TXS 0134+579"               "4FGL J0137.9+5814" -Infinity   "3FHL J0137.9+5815" ""      
  1CGHJ0334-4008 53.55687    -40.14039    5BZBJ0334-4008                                 80.6      8.6           2.96  0.2       136.6       14.4            638.7      1.36    1.0   Foschini22(2013ApJ...764..135S[=])                              64.0    85.6400625       55.0    85.6400625       61.391421875     0.5418507821669023 0.4581492178330977     0.6127646251023129    1.0      -54.07495538268355  5BZBJ0334-4008 ""     ""         "4FGL J0334.2-4008" N                   ""                    bll            "PKS 0332-403"               "4FGL J0334.2-4008" 1.445       "3FHL J0334.2-4008" 1.445   
  1CGHJ2025-0735 306.41942   -7.59797     5BZQJ2025-0735                                 106.6     6.3           3.19  0.19      177.5       10.6            638.9      1.388   1.0   5BZcat                                                          64.0    52.76257421875   55.0    52.76257421875   40.89195703125   0.7601208464819379 0.2398791535180621     0.2742778498134108    1.0      -24.387332223953088 5BZQJ2025-0735 ""     ""         "4FGL J2025.6-0735" N                   ""                    fsrq           "PKS 2023-07"                "4FGL J2025.6-0735" 1.388       "3FHL J2025.7-0735" 1.388   
  1CGHJ1630+5221 247.67975   52.36075     3HSPJ163043.1+522138                           72.0      7.1           2.69  0.16      126.9       13.0            655.2      0.492   2.0   Foschini22(3,13[=])                                             73.0    112.573875       62.0    112.573875       85.532046875     0.8438611595877378 0.1561388404122622     0.1697673007763897    1.0      42.393388372683546  5BZBJ1630+5221 --     --         "4FGL J1630.7+5221" N                   ""                    bll            "TXS 1629+524"               "4FGL J1630.7+5221" 1.545       "3FHL J1630.7+5221" ""      
  1CGHJ0910+3329 137.6542917 33.49011111  3HSPJ091037.0+332924                           74.1      5.1           2.13  0.12      153.8       10.7            655.6      0.15    3.0   Paiano20(3HSPcat[?0.35])                                        63.0    250.262109375    52.0    119.5043671875   130.550046875    0.9352420014107656 0.0647579985892343     0.0669499581446197    0.0      42.46627285589437   5BZBJ0910+3329 0.35   2          "4FGL J0910.6+3329" N                   ""                    bll            "Ton 1015"                   "4FGL J0910.6+3329" 0.354       "3FHL J0910.5+3329" 0.354   
  1CGHJ1751+0939 267.8867558 9.6502082085 OT_081                                         113.5     10.3          2.76  0.16      197.4       17.5            658.8      0.322   1.0   TeVcat                                                          74.0    85.277703125     60.0    82.8812890625    72.330640625     0.9501922441385032 0.0498077558614968     0.051090952608973     0.0      17.645133046941904  ""             ""     ""         "4FGL J1751.5+0938" P                   "OT 081"              bll            "OT 081"                     "4FGL J1751.5+0938" 0.322       "3FHL J1751.5+0938" 0.322   
  1CGHJ0143-5845 25.94745833 -58.76425    3HSPJ014347.4-584551                           58.6      6.2           1.99  0.11      130.3       12.4            661.0      0.3902  1.0   Ammando24(Foschini22(13[0.027?]))                               64.0    181.337234375    55.0    181.337234375    140.434265625    0.7106459868094382 0.2893540131905617     0.3415808820241527    1.0      -57.07777126728297  5BZBJ0143-5845 --     --         "4FGL J0143.7-5846" N                   ""                    bll            "SUMSS J014347-584550"       "4FGL J0143.7-5846" -Infinity   "3FHL J0143.8-5846" ""      
  1CGHJ1117+2014 169.2760833 20.23541667  3HSPJ111706.3+201407                           71.7      4.3           2.0   0.12      159.3       9.5             665.6      0.138   1.0   3HSPcat                                                         63.0    251.223640625    52.0    188.654734375    180.769109375    0.882965753080806  0.1170342469191939     0.1244688638632732    1.0      67.37274212919559   5BZBJ1117+2014 0.138  1          "4FGL J1117.0+2013" N                   ""                    bll            "RBS 0958"                   "4FGL J1117.0+2013" 0.1392      "3FHL J1117.0+2014" 0.138   
  1CGHJ1415+1320 213.9950049 13.339917661 PKS_1413+135                                   95.8      5.7           2.48  0.14      176.4       10.5            670.0      0.334   2.0   Foschini22(6,7,8,11,12b,13[=])                                  56.0    235.895890625    50.0    235.895890625    161.241046875    0.7020528427932347 0.2979471572067653     0.3537466031550816    1.0      65.91328332995288   ""             ""     ""         "4FGL J1416.0+1320" P                   "PKS 1413+135"        bcu            "PKS B1413+135"              "4FGL J1416.1+1320" 0.247       ""                ""      
  1CGHJ1221+2813 185.3820866 28.233053557 W_Comae                                        82.2      9.2           2.35  0.14      157.4       16.0            670.1      0.102   1.0   TeVcat(Paiano17)                                                57.0    119.221953125    51.0    119.221953125    95.65984375      0.981257631221402  0.0187423687785979     0.0189202328748405    0.0      83.28804446572757   ""             ""     ""         "4FGL J1221.5+2814" P                   "W Comae"             bll            "W Comae"                    "4FGL J1221.5+2814" 0.102       "3FHL J1221.5+2813" 0.102   
  1CGHJ2324-4040 351.1860417 -40.68036111 3HSPJ232444.6-404049                           75.8      8.5           2.14  0.12      157.1       15.6            679.8      0.1736  3.0   Goldini20(TeVcat[=],3HSP[>0.24])                                64.0    217.580109375    63.0    217.580109375    179.701828125    0.8456205908361686 0.1543794091638314     0.167684494159466     1.0      -67.58441269775153  5BZBJ2324-4040 0.24   3          "4FGL J2324.7-4041" P                   "1ES 2322-409"        bll            "1ES 2322-409"               "4FGL J2324.7-4041" 0.173587    "3FHL J2324.7-4040" 0.174   
  1CGHJ0536-3343 84.12108333 -33.71736111 3HSPJ053629.1-334302                           77.0      8.7           2.18  0.13      156.7       15.6            693.7      0.34    3.0   3HSPcat                                                         64.0    100.148140625    56.0    100.148140625    89.063015625     0.9091233696245994 0.0908766303754006     0.0952744738547305    0.0      -29.401600657886085 5BZBJ0536-3343 0.34   3          "4FGL J0536.4-3343" N                   ""                    bll            "1RXS J053629.4-334302"      "4FGL J0536.4-3343" 0.34        "3FHL J0536.4-3342" ""      
  1CGHJ0433+2905 68.40763    29.09875     5BZBJ0433+2905                                 118.5     11.4          2.62  0.15      211.6       19.3            694.8      0.48    3.0   Meisner10                                                       80.0    110.1411015625   72.0    110.1411015625   85.0514921875    0.8522529246136535 0.1477470753863464     0.1598719363318154    1.0      -12.60205467748478  5BZBJ0433+2905 ""     ""         "4FGL J0433.6+2905" N                   ""                    bll            "MG2 J043337+2905"           "4FGL J0433.6+2905" 0.97        "3FHL J0433.6+2905" 0.97    
  1CGHJ0648+1516 102.1985417 15.27355556  3HSPJ064847.6+151624                           90.4      5.4           1.98  0.11      203.1       12.1            697.1      0.179   1.0   3HSPcat                                                         73.0    736.9989375      68.0    442.64315625     395.0718125      0.4907276493143395 0.5092723506856605     0.7118659907968249    1.0      6.327721365535803   5BZBJ0648+1516 0.179  1          "4FGL J0648.7+1516" P                   "RX J0648.7+1516"     bll            "RX J0648.7+1516"            "4FGL J0648.7+1516" 0.179       "3FHL J0648.7+1517" 0.179   
  1CGHJ0626-3529 96.74250503 -35.497228   PKS_0625-35                                    77.4      8.7           2.03  0.12      168.8       16.2            702.6      0.0548  1.0   TeVcat                                                          74.0    533.1321875      64.0    533.1321875      328.723125       0.8770438642053501 0.1229561357946499     0.1311982716630597    1.0      -19.997749284314985 ""             ""     ""         "4FGL J0627.0-3529" P                   "PKS 0625-35"         rdg            "PKS 0625-35"                "4FGL J0627.0-3529" 0.05494     "3FHL J0627.1-3528" 0.05494 
  1CGHJ0816-1311 124.1133333 -13.19791667 3HSPJ081627.2-131152                           91.1      10.2          2.15  0.12      187.8       18.4            703.0      0.4     3.0   Paiano20(3HSP[>0.37])                                           68.0    178.18503125     58.0    178.18503125     142.043390625    0.6945633466504311 0.3054366533495689     0.3644719090676188    1.0      12.121875019874096  5BZBJ0816-1311 0.37   3          "4FGL J0816.4-1311" N                   ""                    bll            "PMN J0816-1311"             "4FGL J0816.4-1311" 0.045978    "3FHL J0816.4-1311" 0.046   
  1CGHJ0007+4712 1.99988     47.20214     5BZBJ0007+4712                                 89.6      8.3           2.88  0.17      153.3       14.0            709.5      1.659   3.0   Shaw13(5BZ[0.28?])                                              78.0    68.15196875      71.0    68.15196875      61.3877265625    0.418501349912465  0.581498650087535      0.8710751634605212    1.0      -15.026228831852125 5BZBJ0007+4712 ""     ""         "4FGL J0008.0+4711" N                   ""                    bll            "MG4 J000800+4712"           "4FGL J0008.0+4711" 0.28        "3FHL J0007.9+4711" 0.28    
  1CGHJ0210-5101 32.6925     -51.01719    5BZUJ0210-5101                                 88.7      5.3           3.43  0.2       146.8       8.8             710.4      1.003   1.0   5BZcat                                                          60.0    67.33446875      54.0    47.04904296875   47.096078125     0.8318650629540515 0.1681349370459485     0.1840850352636247    1.0      -61.77813890209704  5BZUJ0210-5101 ""     ""         "4FGL J0210.7-5101" N                   ""                    FSRQ           "PKS 0208-512"               "4FGL J0210.7-5101" 1.003       "3FHL J0210.6-5100" 1.003   
  1CGHJ0338+1302 54.62195833 13.03763889  3HSPJ033829.3+130215                           112.5     11.7          2.26  0.13      221.6       20.5            714.0      0.382   3.0   Payano17(Kasai22[>0.3821])                                      77.0    97.16290625      71.0    97.16290625      77.89240625      0.9188525919803048 0.0811474080196952     0.0846295699486658    0.0      -32.94777873205112  ""             --     --         "4FGL J0338.5+1302" N                   ""                    bll            "RX J0338.4+1302"            "4FGL J0338.5+1302" -Infinity   "3FHL J0338.5+1302" ""      
  1CGHJ0808-0751 122.06475   -7.85275     5BZQJ0808-0751                                 124.3     10.2          3.27  0.19      206.3       17.0            722.9      1.837   1.0   5BZcat                                                          67.0    130.3545234375   61.0    130.3545234375   68.7185078125    0.2910877853808986 0.7089122146191014     1.234130389327683     1.0      13.162835736866825  5BZQJ0808-0751 ""     ""         "4FGL J0808.2-0751" N                   ""                    fsrq           "PKS 0805-07"                "4FGL J0808.2-0751" 1.837       "3FHL J0808.2-0751" 1.837   
  1CGHJ0131+6120 22.780125   61.34258333  3HSPJ013107.2+612033                           87.5      8.4           2.07  0.12      186.7       15.4            723.5      0.1     3.0   Paiano20                                                        122.0   213.207875       107.0   213.207875       146.54521875     0.949554322765705  0.050445677234295      0.0517625383961387    0.0      -1.1634007768855985 5BZBJ0131+6120 --     --         "4FGL J0131.1+6120" N                   ""                    bll            "RX J0131.0+6120"            "4FGL J0131.1+6120" -Infinity   "3FHL J0131.1+6120" ""      
  1CGHJ1307-4259 196.90825   -42.99413889 3HSPJ130738.0-425938                           95.8      9.9           2.16  0.12      196.7       17.9            732.3      ""      ""    3HSPcat                                                         89.0    265.13034375     81.0    139.353953125    150.392875       ""                 ""                     ""                    ""       19.77866022957244   5BZBJ1307-4259 --     --         "4FGL J1307.6-4259" N                   ""                    bll            "1RXS J130737.8-425940"      "4FGL J1307.6-4259" -Infinity   "3FHL J1307.6-4259" ""      
  1CGHJ1231+2847 187.9315    28.79713889  3HSPJ123143.6+284749                           87.4      9.3           2.47  0.14      161.6       16.0            738.6      0.236   1.0   3HSPcat                                                         65.0    103.662671875    58.0    103.662671875    83.122390625     0.9574568638511156 0.0425431361488845     0.0434746097503885    0.0      85.33891488200936   5BZBJ1231+2847 0.236  1          "4FGL J1231.7+2847" N                   ""                    bll            "B2 1229+29"                 "4FGL J1231.7+2847" 0.236451    "3FHL J1231.7+2847" 0.236451
  1CGHJ1408-0752 212.23533   -7.87408     5BZQJ1408-0752                                 125.8     11.9          3.19  0.2       209.4       19.9            742.7      1.494   1.0   5BZcat                                                          62.0    49.19440234375   53.0    49.19440234375   41.76319140625   0.7130947321568545 0.2869052678431455     0.3381410032183924    1.0      50.28186258467989   5BZQJ1408-0752 ""     ""         "4FGL J1408.9-0751" N                   ""                    fsrq           "PKS B1406-076"              "4FGL J1408.9-0751" 1.493       "3FHL J1408.9-0751" 1.493   
  1CGHJ0112+3208 18.20971    32.13817     5BZQJ0112+3208                                 102.2     9.7           2.9   0.17      174.3       17.0            749.6      0.603   1.0   5BZcat                                                          63.0    92.0704375       57.0    92.0704375       79.1352265625    0.811201847778     0.188798152222         0.2092383683149724    1.0      -30.5149717195716   5BZQJ0112+3208 ""     ""         "4FGL J0112.8+3208" N                   ""                    fsrq           "4C +31.03"                  "4FGL J0112.8+3208" 0.603       "3FHL J0112.9+3208" 0.603   
  1CGHJ1823-3454 275.9108333 -34.90336111 3HSPJ182338.6-345412                           106.7     9.0           1.87  0.15      255.2       21.6            751.7      ""      ""    3HSPcat                                                         96.0    438.0104375      89.0    438.0104375      218.49584375     ""                 ""                     ""                    ""       -9.939528685755208  5BZUJ1823-3454 --     --         "4FGL J1823.6-3453" N                   ""                    bcu            "NVSS J182338-345412"        "4FGL J1823.6-3453" -Infinity   "3FHL J1823.6-3454" ""      
  1CGHJ0718-4319 109.68183   -43.33047    5BZBJ0718-4319                                 100.1     9.7           2.58  0.15      180.0       16.5            760.7      ""      ""    5BZcat                                                          80.0    75.1171015625    73.0    75.1171015625    62.8868515625    ""                 ""                     ""                    ""       -13.650272922641811 5BZBJ0718-4319 ""     ""         "4FGL J0718.6-4319" N                   ""                    bll            "PMN J0718-4319"             "4FGL J0718.6-4319" -Infinity   "3FHL J0718.6-4319" ""      
  1CGHJ2236-1433 339.14204   -14.55617    5BZBJ2236-1433                                 118.3     11.7          2.83  0.18      203.5       19.6            777.1      0.608   3.0   Foschini22(3[1.52?])                                            72.0    102.017390625    68.0    102.017390625    70.694328125     0.8490643510309803 0.1509356489690196     0.1636202992758314    1.0      -56.21387876376162  5BZBJ2236-1433 ""     ""         "4FGL J2236.5-1433" N                   ""                    BLL            "PKS 2233-148"               "4FGL J2236.5-1433" 0.325       "3FHL J2236.5-1433" 0.325   
  1CGHJ0607+4739 91.84687    47.66303     5BZBJ0607+4739                                 93.9      9.3           2.44  0.14      175.0       16.0            778.0      0.54    3.0   Meisner10(Paiano20[>0.10])                                      88.0    100.7259453125   80.0    100.7259453125   97.578890625     0.7617717324020022 0.2382282675979977     0.2721083319505817    1.0      12.859543134696342  5BZBJ0607+4739 ""     ""         "4FGL J0607.4+4739" N                   ""                    bll            "TXS 0603+476"               "4FGL J0607.4+4739" -Infinity   "3FHL J0607.4+4739" ""      
  1CGHJ1345+4452 206.38821   44.88322     5BZQJ1345+4452                                 87.1      8.5           3.63  0.25      144.6       14.0            780.4      2.534   1.0   5BZcat                                                          72.0    50.30129296875   67.0    50.30129296875   43.87027734375   0.3908933783913177 0.6091066216086822     0.9393204457195952    1.0      69.20747446447713   5BZQJ1345+4452 ""     ""         "4FGL J1345.5+4453" N                   ""                    fsrq           "B3 1343+451"                "4FGL J1345.5+4453" 2.534       "3FHL J1345.5+4452" 2.534   
  1CGHJ0115+2519 18.94225    25.33152778  3HSPJ011546.1+251953                           111.2     11.2          2.24  0.13      220.9       19.8            788.5      0.375   1.0   3HSPcat(Shaw13[>0.268])                                         71.0    190.01490625     58.0    190.01490625     157.5294375      0.6654027327834977 0.3345972672165023     0.4073628084276885    1.0      -37.21367581056885  5BZBJ0115+2519 0.375  1          "4FGL J0115.8+2519" N                   ""                    bll            "RX J0115.7+2519"            "4FGL J0115.8+2519" 0.358       "3FHL J0115.8+2519" 0.358   
  1CGHJ1548+1457 237.1016089 14.9507547   4FGLJ1548.3+1456(WISEJ154824.38+145702.8)      114.5     6.8           2.49  0.14      210.6       12.6            788.7      0.2308  1.0   Goldini20(AlvarezCrespo16b[0.23])                               78.0    135.65303125     70.0    97.1758515625    92.5501953125    0.9464125322623954 0.0535874677376045     0.0550767243701369    0.0      47.19246997856438   ""             ""     ""         "4FGL J1548.3+1456" N                   ""                    bll            "NVSS J154824+145702"        "4FGL J1548.3+1456" 0.23        "3FHL J1548.4+1456" ""      
  1CGHJ0730-1141 112.57963   -11.68683    5BZQJ0730-1141                                 144.9     12.2          3.18  0.19      241.4       20.4            800.6      1.589   2.0   4LACdr3                                                         90.0    38.34195703125   74.0    38.34195703125   34.24176171875   0.7845458279456998 0.2154541720543001     0.2426502917584545    1.0      3.140347880983463   5BZQJ0730-1141 ""     ""         "4FGL J0730.3-1141" N                   ""                    fsrq           "PKS 0727-11"                "4FGL J0730.3-1141" 1.589       "3FHL J0730.3-1141" 1.589   
  1CGHJ1428+4240 217.1359167 42.6725      3HSPJ142832.6+424021                           54.9      4.6           1.78  0.1       140.1       11.1            804.3      0.129   1.0   3HSPcat                                                         75.0    509.4196875      65.0    509.4196875      330.243875       0.699346866850842  0.300653133149158      0.3576084268543095    1.0      64.89891606348051   5BZBJ1428+4240 0.129  1          "4FGL J1428.5+4240" P                   "H 1426+428"          bll            "H 1426+428"                 "4FGL J1428.5+4240" 0.129       "3FHL J1428.5+4240" 0.129   
  1CGHJ1517+6525 229.4482917 65.42313889  3HSPJ151747.6+652523                           67.9      4.0           2.38  0.14      128.9       7.7             809.4      0.702   1.0   3HSPcat(Shaw13[>0.702])                                         81.0    95.1130703125    70.0    95.1130703125    74.1949609375    0.7831997916591309 0.2168002083408691     0.2443674537782174    1.0      45.388577733154285  5BZBJ1517+6525 0.702  1          "4FGL J1517.7+6525" N                   ""                    bll            "1H 1515+660"                "4FGL J1517.7+6525" 0.702       "3FHL J1517.7+6525" 0.702   
  1CGHJ1754+3212 268.54921   32.20644     5BZBJ1754+3212                                 90.7      5.4           2.31  0.13      176.2       10.5            815.0      0.659   2.0   Foschini22(3,13[=])                                             74.0    105.590828125    64.0    105.590828125    92.099578125     0.7078167063605457 0.2921832936394543     0.3455701081273057    1.0      25.41422087955632   5BZBJ1754+3212 ""     ""         "4FGL J1754.2+3212" N                   ""                    bll            "RX J1754.1+3212"            "4FGL J1754.2+3212" -Infinity   "3FHL J1754.1+3212" ""      
  1CGHJ2244+4057 341.05304   40.95378     5BZQJ2244+4057                                 110.9     10.0          2.92  0.17      188.7       16.6            818.8      1.171   1.0   5BZcat                                                          90.0    71.1779140625    86.0    71.1779140625    52.20434375      0.7196276267360527 0.2803723732639472     0.3290213858471899    1.0      -15.803784427856572 5BZQJ2244+4057 ""     ""         "4FGL J2244.2+4057" N                   ""                    fsrq           "TXS 2241+406"               "4FGL J2244.2+4057" 1.171       "3FHL J2244.2+4057" 1.171   
  1CGHJ1833-2103 278.41638   -21.06103    5BZQJ1833-2103                                 172.5     10.3          4.13  0.24      294.7       17.6            824.4      2.507   2.0   4LACdr3                                                         111.0   35.2253125       100.0   35.2253125       28.87055859375   0.6626362755943811 0.3373637244056189     0.4115290432645139    1.0      -5.711681002548911  5BZQJ1833-2103 ""     ""         "4FGL J1833.6-2103" N                   ""                    FSRQ           "PKS 1830-211"               "4FGL J1833.6-2103" 2.507       "3FHL J1833.6-2104" 2.507   
  1CGHJ0108+0135 17.16154    1.58342      5BZQJ0108+0135                                 121.2     7.2           3.86  0.23      203.0       12.1            835.7      2.099   1.0   5BZcat                                                          68.0    52.13196484375   59.0    52.13196484375   35.05430078125   0.6353606517667538 0.3646393482332462     0.4535624857769539    1.0      -60.9907787729167   5BZQJ0108+0135 ""     ""         "4FGL J0108.6+0134" N                   ""                    fsrq           "4C +01.02"                  "4FGL J0108.6+0134" 2.099       "3FHL J0108.7+0135" 2.099   
  1CGHJ0045+2127 11.33033333 21.46113889  3HSPJ004519.3+212740                           92.6      9.9           2.11  0.12      194.7       18.1            837.2      0.4253  1.0   Paiano20(3HSP[>0.35],Nilsson24_imz[0.34])                       71.0    146.373390625    63.0    146.373390625    98.74746875      0.8341484738611328 0.1658515261388672     0.1813438662557865    1.0      -41.38807833686874  5BZBJ0045+2127 0.35   3          "4FGL J0045.3+2128" N                   ""                    bll            "GB6 J0045+2127"             "4FGL J0045.3+2128" -Infinity   "3FHL J0045.3+2127" ""      
  1CGHJ1103-5357 165.96758   -53.95019    5BZBJ1103-5357                                 123.6     10.1          2.85  0.17      212.2       17.0            857.5      0.461   2.0   Massaro16                                                       109.0   95.4378671875    97.0    95.4378671875    82.4219296875    0.8715279108610569 0.1284720891389431     0.1375073883030407    1.0      5.649623002946774   5BZBJ1103-5357 ""     ""         "4FGL J1103.9-5357" N                   ""                    bll            "PKS 1101-536"               "4FGL J1103.9-5357" -Infinity   "3FHL J1103.9-5356" ""      
  1CGHJ0009+5030 2.344791667 50.50797222  3HSPJ000922.7+503028                           96.8      8.9           2.49  0.14      177.9       15.3            862.8      0.6     3.0   Paiano20                                                        92.0    72.7616953125    84.0    72.7616953125    68.95403125      0.8606216356396648 0.1393783643603352     0.1501003187127675    1.0      -11.806874952965138 5BZBJ0009+5030 0.25   5          "4FGL J0009.3+5030" N                   ""                    bll            "NVSS J000922+503028"        "4FGL J0009.3+5030" -Infinity   "3FHL J0009.4+5030" ""      
  1CGHJ2056+4940 314.177875  49.66819444  3HSPJ205642.7+494005                           110.7     6.6           1.88  0.11      262.5       15.7            877.2      0.1     2.0   3HSPcat                                                         171.0   655.5778125      153.0   655.5778125      427.5050625      0.675885585412794  0.324114414587206      0.3917314696119058    1.0      2.7623506997198923  ""             0.1    5          "4FGL J2056.7+4939" P                   "RGB J2056+496"       bcu            "RGB J2056+496"              "4FGL J2056.7+4939" -Infinity   "3FHL J2056.7+4940" ""      
  1CGHJ2146-1344 326.6539583 -13.73344444 3HSPJ214637.0-134400                           121.7     11.0          2.38  0.14      231.0       22.5            892.2      0.42    3.0   3HSPcat(Kaur16[1.34?])                                          83.0    111.409765625    77.0    111.409765625    81.9287578125    0.8923715155683949 0.1076284844316051     0.1138727358390562    1.0      -44.95741325970502  5BZBJ2146-1344 0.42   3          "4FGL J2146.5-1344" N                   ""                    bll            "NVSS J214637-134359"        "4FGL J2146.5-1344" 0.42        "3FHL J2146.5-1343" ""      
  1CGHJ2345-1555 356.30192   -15.91883    5BZQJ2345-1555                                 135.3     8.1           2.92  0.17      230.4       13.8            895.1      0.621   1.0   5BZcat                                                          73.0    96.1764765625    65.0    96.1764765625    55.8769140625    0.909659911041885  0.0903400889581149     0.0946844734533047    0.0      -70.98514489620744  5BZQJ2345-1555 ""     ""         "4FGL J2345.2-1555" N                   ""                    FSRQ           "PMN J2345-1555"             "4FGL J2345.2-1555" 0.621       "3FHL J2345.1-1554" 0.621   
  1CGHJ2001+4352 300.303625  43.88136111  3HSPJ200112.9+435252                           132.7     10.9          2.41  0.14      249.5       18.9            898.5      0.1739  1.0   Goldini20                                                       121.0   156.630609375    116.0   156.630609375    143.15715625     0.9031867175900988 0.0968132824099011     0.1018259722002358    1.0      7.1098483904670635  5BZBJ2001+4352 --     --         "4FGL J2001.2+4353" P                   "MAGIC J2001+435"     bll            "MG4 J200112+4352"           "4FGL J2001.2+4353" -Infinity   "3FHL J2001.2+4353" ""      
  1CGHJ0110+6805 17.55362    68.09478     5BZUJ0110+6805                                 105.2     8.0           2.22  0.13      210.9       14.8            903.5      0.327   3.0   Shaw13(Meisner10[0.29])                                         139.0   298.10865625     127.0   298.10865625     228.1630625      0.5112893377246956 0.4887106622753043     0.6708196303803954    1.0      5.287112628323754   5BZUJ0110+6805 ""     ""         "4FGL J0110.1+6805" N                   ""                    bll            "4C +67.04"                  "4FGL J0110.1+6805" 0.29        "3FHL J0110.1+6806" ""      
  1CGHJ0334-3725 53.56425    -37.42861111 3HSPJ033415.4-372543                           99.5      9.7           2.44  0.14      185.6       16.8            912.6      0.39    3.0   3HSPcat                                                         79.0    108.4478046875   69.0    108.4478046875   89.719546875     0.8837212426937573 0.1162787573062427     0.1236136023927243    1.0      -54.38094220305537  5BZBJ0334-3725 0.39   3          "4FGL J0334.2-3725" N                   ""                    bll            "PMN J0334-3725"             "4FGL J0334.2-3725" -Infinity   "3FHL J0334.2-3726" ""      
  1CGHJ1813+3144 273.3966667 31.73822222  3HSPJ181335.0+314417                           103.6     8.8           2.34  0.14      198.6       18.2            929.7      0.117   1.0   3HSPcat                                                         94.0    329.3995625      80.0    69.139796875     151.9200625      0.9338993223446108 0.066100677655389      0.0683866384855193    0.0      21.364830775699534  5BZBJ1813+3144 0.117  1          "4FGL J1813.5+3144" P                   "B2 1811+31"          bll            "B2 1811+31"                 "4FGL J1813.5+3144" 0.117       "3FHL J1813.5+3144" 0.117   
